OTU	A1	A10	A11	A12	A2	A3	A4	A5	A6	A7	A8	A9	B1	B10	B11	B12	B2	B3	B4	B5	B6	B7	B8	B9	C1	C10	C11	C12	C2	C3	C4	C5	C6	C7	C8	C9	
0bf0743fbbcffbbcebe02a5d565231ef	4	0	4	10	0	0	0	0	0	0	5	0	0	0	0	0	0	7	11	0	9	0	7	0	13	0	0	0	9	0	0	0	0	0	0	9	
0c0c970b4298d8b2ef0ae00498d23245	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0c38738c22a9ecfc2e8783846965e812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
0c48a8d3ea1eb4c204fce359112729be	0	0	0	0	0	0	0	0	0	0	0	0	0	26	15	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0c4e455de980a4a7c3a1aa02b53ed472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	
0c6898e18e6f992d1524ad51a8540ffc	0	8	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	18	31	23	0	45	0	
0c87b10deb6918d1599c5c2649be46ce	0	0	0	0	0	0	0	0	0	0	0	0	386	8	13	8	409	656	565	692	766	329	450	320	39	10	9	7	23	8	0	0	0	0	10	22	
0cb0ec35279d4df64513ea22e28e6b56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0cb2d26adb89b05e7be2792c5cdc3cb3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	10	2	0	0	0	0	0	0	1	0	6	0	0	0	0	11	
0cb548474cfc88604ea60135b4593eaf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	25	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0d03116b50dda73f8d15a03123f4916d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	
0d0fb4975a91349e188e8993a52fdb23	0	0	0	0	20	0	0	0	0	0	0	0	0	40	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0d102698f9436e70aad5c87ba7dc896f	45	19	31	12	34	13	20	35	26	0	57	9	17	74	80	51	0	0	0	0	15	0	0	0	10	71	40	59	9	0	70	70	68	0	60	71	
0d152c4455262d0aa11655902eb7d491	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0d268f37612476e651c7b54179cec9c9	0	0	0	0	0	14	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	9	0	0	0	0	0	0	
0d58bafe188c85cff4bd412d7b28a2d6	0	9	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0d602affa45bcd64e9e95acada2e7249	1242	892	1060	1467	1288	719	876	1020	675	125	1617	1870	0	860	636	640	0	0	0	0	0	0	0	0	67	534	372	494	33	99	385	577	449	24	512	590	
0d89172ab33e41dc1f3ff552cac76a40	0	4	10	0	8	15	15	6	16	0	0	9	54	0	0	0	48	58	1738	1048	1709	72	36	62	53	0	0	0	71	76	0	0	0	78	0	0	
0db01577f44054e78e5866482f9c6203	0	0	0	0	27	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0db24473d433e1b77656bd035344071a	20	31	41	41	49	53	38	46	32	0	15	59	0	0	0	8	0	0	21	0	13	5	0	10	12	0	15	18	15	0	18	10	24	16	8	11	
0db75749e41cefc8a191342b479c5cc4	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0dbc01933e1f03dde0af8d7ec8e3e326	3	4	14	14	3	0	8	6	0	0	9	5	406	13	7	16	220	258	35	20	23	276	224	361	35	8	3	5	53	36	10	4	9	25	12	11	
0dbec3a969d429235398e583f5469e30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	21	0	0	
0dd8bf9f0fcf882d03f866f8074cd4a3	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	50	0	0	0	0	0	0	0	0	0	0	26	0	0	0	51	65	50	0	46	0	
0deb10b815384db76b69b47668375dab	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0e0d977e7f97ed019c28c80871580ba1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0e0d979a1e40094b38c2d11d8108b171	0	0	0	0	0	0	0	0	0	0	24	0	21	53	54	54	20	14	0	0	0	11	34	25	0	0	0	0	0	0	0	0	0	0	0	0	
0e11075860c080a7665a8cffb514158f	0	0	7	5	0	0	7	0	0	0	0	0	8	0	0	0	16	11	9	6	5	0	7	8	0	0	0	0	8	0	0	0	0	7	0	0	
0e1ba1c5a4aefc1bce19e82ce65cacf3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0e28e6446561f7344662261b287b4a2f	0	0	0	0	0	0	0	0	0	0	0	0	0	36	29	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0e2ff55a2be9afd64ffccedfc850fc91	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	10	12	8	0	0	0	
0e4725944782c3b7b772a55e2d803cd3	0	33	44	34	0	0	30	37	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	294	333	0	0	101	95	120	0	92	326	
0e6e479e5d00c463e4fa56dc5b3bc7f3	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	14	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	6	0	0	0	0	
0e75d1fec3fc320ca7812345d9dd5771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	0	0	0	0	10	0	0	0	0	
0e75e52973c7d538f13ffc9ef8cdcef6	115	95	75	107	120	55	221	98	37	0	143	88	0	193	200	249	0	0	0	0	0	0	0	0	0	19	0	25	0	0	89	63	97	0	136	15	
0e7d3e385205938a3696d376c04a870a	0	0	0	0	0	0	0	0	0	0	3	6	0	7	7	15	11	3	158	82	280	24	17	9	18	22	13	36	0	15	13	26	34	15	33	26	
0e7ebd08f9df1fbeaf2d68cd4845f9e3	16	18	19	27	23	12	32	26	0	0	21	31	0	16	0	34	0	0	0	0	0	0	0	0	0	37	16	25	14	0	75	34	73	0	71	21	
0ead549f6807907150ee629ca1f06bee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	67	72	0	44	0	
0ead5d9f18d5b0b4082ad9c8ea2b0252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0eebf22536faa70d10968eb4972b2736	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	9	24	21	0	16	10	0	0	0	0	5	8	0	0	7	0	0	0	10	11	
0f050c46b5a001911fe0fc9c4c1bde1e	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0f0964d8dfbeae9b42efc1fb2ccb9464	134	205	241	235	108	177	259	274	259	0	154	338	0	0	0	0	39	48	153	100	120	0	0	29	93	85	91	65	139	129	0	0	0	173	0	71	
0f239b6c0c865acbba0cc21503990e3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0f2daa83b022f4782122c48e07c6c717	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0f3d5ab93a1bdff74c4c3fbe0ad3206b	18	48	34	33	16	16	65	92	62	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	24	15	0	19	23	43	28	21	34	23	
0f582ac0db9403d361fbdc5fc0c3a213	61	0	0	0	78	43	18	0	0	0	121	91	881	20	0	16	454	633	175	164	166	217	427	438	25	48	0	34	15	19	0	11	0	0	0	46	
0f6f740d1aff1219964e7782cdf6ffdf	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0f7472a750fe0e825be411cb413411a7	0	0	0	0	10	0	0	0	0	0	12	5	0	53	53	79	0	0	32	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0f82b0ff9cf2a584e06d0118d8441319	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0f8da718a939de68738542a53cfc1bc3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0f93ff8b63c0723c4ebadfcea5ea1a9d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0fb65b97cfcb0d59dfb10e73fc2e6e32	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	145	144	51	34	59	226	100	180	39	0	0	0	59	33	0	11	0	61	6	0	
0feb52b143048aaa0bcc72b91c91d699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	37	0	0	0	0	37	0	0	
0ff90f71414364a44ea61e822dcf4bde	23	0	0	0	25	0	0	0	0	0	23	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1009aa3c95488656859f26892db48dd2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100f8127f0d95f15f6c721cfcd65d4fb	66	31	28	26	64	62	23	24	32	0	48	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
103f262655919ab7c337ca4d00fa9a5f	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10708689667f604348e8861975c9f03c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1075377112079494d1526809c200c38b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	293	223	0	272	0	
107b025294f798a82dcb15ef0be8f157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
107f462b10e075494e7aa70dc7c39ac1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10955779bdbb3d330f5e085ae17a336d	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10c8d7cfed923d1131f3126f808f8d7a	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	4	0	0	0	12	8	0	0	0	0	0	0	0	0	0	0	0	0	0	
10c97ec083943d49a2d14f980338dcca	0	0	2	5	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10fae19aa3418fc0992d9de8bf94e333	23	8	0	16	22	17	16	14	0	0	19	15	341	122	60	72	329	200	94	108	196	65	298	131	43	8	0	19	12	0	0	22	16	0	40	17	
1119a973bdca0af669660095bedee099	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
111a9045dd414d77d47ea3e24a82bbf3	27	10	0	0	14	14	0	0	0	0	24	0	28	185	153	129	20	13	0	0	0	20	12	16	0	0	0	0	0	0	100	86	89	0	96	0	
115f9eb58082feb7ad1fcb12bd5ed84f	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1168252c1d90670bf7078bb23826364d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1180e3b9b9f17fa23d2522e9e1e35c4a	12	38	31	31	16	0	33	36	29	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	27	29	0	0	19	25	22	0	17	52	
119ab31ee0096f7c065842b30d63e04d	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11c33241b4dfccdf31505c670cdfe5bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11d1368521cf16ab9fb2b3560842707f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	
11dab8988671299268dc0ace72457374	40	0	0	0	46	48	0	0	0	39	37	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	0	0	
11e2833c6e5e1d6a1ce77d348895da79	0	2	0	0	0	10	5	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11ee3a820a2b0504d88437944eb26175	1	0	1	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
11f1c58a65e5b36289759edbd9022855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	26	0	0	0	0	74	80	60	0	61	37	
120341859a58d2db1eb4557c12f843e0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121f266f96ef0e44e6eb3c561a99592c	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	7	
12236d53979bccd8931a6c76e7a880aa	0	0	0	30	14	0	28	0	0	0	27	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1228121cad89a08e277663301d322341	0	0	14	0	0	0	0	0	0	0	0	0	17	18	29	49	17	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	14	18	
12621acc47d364da7528de508c1cc0bf	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12759d1dce8f2a57a230f38851fd7ab6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12aa16e7e7c1f1877eb86c9f51543dcb	42	0	0	0	36	25	0	0	0	0	46	46	0	0	0	0	0	0	50	38	44	0	0	0	0	0	0	0	0	0	0	0	24	0	42	0	
12aad322fcc3909488413b71b59f7ed6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12ad55173b1a6048a83b4a789501653a	11	0	0	0	7	7	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
12b50c01ec2c0cd70c45e84726fcdd88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
12dd54a6780b531f7906a2113d90eb08	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
12e65070c1a1e775bbe9f78472850488	45	50	0	58	52	0	105	59	0	0	0	58	0	147	127	178	0	0	0	0	0	0	0	0	0	46	0	54	0	0	0	0	0	0	70	61	
12e854b246e515673ed73ea0c9e3c717	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
130770dd9b342891e533a7e61ace9960	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13103b67bda178cc3e0a126749e395b7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	13	0	0	0	0	0	0	
1318d5ed283820de220ac2018d744023	0	4	11	17	7	5	9	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1328c78e7fa1ba776ee6b9bce9603e7e	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	
133883392638875a52fe6e0b5cb7fd03	24	0	0	0	0	18	0	31	0	0	0	0	0	41	31	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1338a4002266530464678d7bc7636f97	0	0	3	5	0	3	0	0	0	0	0	0	0	4	0	13	0	9	89	123	110	0	5	0	10	5	0	3	0	0	0	0	0	0	0	6	
1341b7855a67349c6f02d70081fdc174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
136b1911bfa1e68854789cf9291d9223	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13785f0aa34992209c67c3caeebbd429	53	0	0	0	67	48	0	0	0	0	56	54	21	0	0	0	34	27	0	0	0	30	13	18	49	0	8	0	94	129	0	0	0	49	0	0	
1383225c375e160479854fc3a4b97467	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13984cfc1b9cf6232c9e9f2775ee6e31	12	22	33	23	15	12	21	15	0	0	19	15	14	25	52	58	0	0	4	0	8	0	14	0	0	0	0	0	0	0	29	13	18	0	19	8	
13e5112476988ae6473c3d1f9fed85cc	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13e538635c0d43e11515a694f38d4743	0	10	14	9	19	15	0	20	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13ea0066b7bd019bcc422f9d8cc4135c	0	0	0	0	15	11	0	0	0	0	11	0	7	16	6	12	0	16	9	10	14	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	
13efc196ac4ffa981e34d5be13f8b3a5	0	0	0	0	0	0	0	0	0	0	0	0	45	71	47	35	57	42	0	0	0	17	36	29	0	12	0	0	0	0	23	16	13	0	29	16	
13fe3707660bc4b136f3144fef4abba4	50	17	23	12	43	23	13	14	0	0	41	32	21	51	68	79	20	20	17	36	30	0	0	13	0	90	50	51	13	14	35	39	32	0	35	59	
14074fc11dbe6f88e7521702c3e210da	50	0	0	0	41	32	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	27	0	0	
1427410368a7fecb6d56d735437d5ba1	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	6	0	0	0	
14305d929cc62f15a2501514c219b794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	5	0	4	0	
1434715e7897d248b8b35b063d778b2f	0	0	0	23	17	0	0	0	0	0	0	0	67	364	335	266	28	31	0	0	0	16	24	45	0	45	29	27	0	0	57	96	60	0	61	37	
1437f30eb7922b9762f9430d4cd4682e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	
14627bdf0d3bb66d453e54742bc29bb6	48	0	0	0	29	0	0	0	0	0	32	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
14732dac1a521214fc8b08591ffcb22d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	24	0	0	0	0	0	0	0	28	
1499e5ab221fb759ce2d3763ac56b759	0	28	39	26	0	0	35	44	47	0	0	0	0	1317	859	1012	0	0	0	0	0	0	0	0	107	17	81	70	98	169	48	36	75	142	44	0	
14a4c26c8a5b486d52cb8cc3d38258f6	0	8	20	11	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	12	0	0	0	
14b2a5e7c3b840ed66ceaae2ea54f743	9	13	29	25	25	27	26	22	19	0	24	0	17	174	127	144	11	32	0	0	0	9	13	24	0	0	0	0	0	0	0	0	0	0	0	0	
14ef9dbe43bdd5ec92a7807c2df839ae	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1502576dcedda3684847e0ba6162d489	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
151e42d762610156c1ecec31f8acfa87	0	0	0	0	0	0	0	0	0	0	0	0	0	7	23	18	0	0	0	0	0	0	0	0	7	32	12	31	0	0	0	4	5	2	0	35	
1523e7ce53f3456c14fbc76f1e1fc896	0	0	0	0	0	0	0	9	0	0	0	0	19	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
157c652740abf4d95d67ba6579ea3c30	0	36	41	47	0	0	59	43	0	0	0	0	0	37	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	
15a3c451fdbf255c9f703ea55a45c89f	275	0	0	0	241	159	0	0	0	60	222	137	930	0	0	0	358	356	1079	1088	1223	456	363	568	270	200	184	219	296	182	140	48	62	164	181	249	
15ad968b62b621318b5aacf23210661b	11	0	0	0	14	0	0	0	0	0	13	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	10	0	0	0	
15c04dba13bcb948e7355e826282947c	8	14	9	12	8	8	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15d87c7a1dcccc050317891da1eeb8c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
15f4fb7404dcb3b403b4944bd7d9dafd	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160105017551f50ef5588615cc41e929	26	49	70	157	0	0	58	102	70	0	100	28	216	0	0	0	316	187	33	0	109	98	510	48	58	174	74	179	0	0	0	21	0	0	19	237	
1601e946e5c0c17615aff802c6bc4b93	33	0	19	0	21	0	0	12	0	0	24	23	0	100	130	136	0	0	0	0	0	0	0	0	83	64	0	57	21	0	73	69	62	8	144	54	
16027a0e6fb6ab29c1e70c27ee8a717d	50	0	0	0	41	11	0	0	0	0	58	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
160efa2a41c4cec475f79506e42374ca	185	269	259	329	257	111	479	332	256	0	169	161	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	3	0	0	20	19	18	0	25	0	
1617564e24ce713116b7624b5a60b950	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	13	5	13	27	20	15	12	29	80	0	0	15	62	55	0	0	0	52	0	0	
1622213febcb6cae10e13fdb9601402f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	
16228375ce7a37b6c85dafe27e2005ce	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
162db1a654bef98895db09ade994e973	32	0	15	20	26	16	17	0	0	0	14	18	0	1944	1617	1653	0	0	0	0	0	0	0	0	0	108	27	81	0	0	26	12	22	0	25	122	
1640e88036ae576f36f92099db215d33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
164bbd73ede99b254612c2fca196d626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	
165000f7c4a934771ec9c9cc5185e034	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
165f3666ee6210dc4d21c6fdb27c704b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
165f3936a332ec6e3f00b92e32b53903	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
16684adccf4a4d35facc56a79870aaa9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1674838b4f72469cb4b576b3377d3b56	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	7	0	22	16	20	9	0	12	0	0	0	0	0	0	0	0	0	0	0	0	
1684ddff83bebfbf344aedbc79e864c0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
168d0033c9809d73c756575c8ee9d1a3	0	0	0	0	15	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
16a3b1ec2c79688777599b9178473456	61	23	30	39	51	24	36	27	21	11	70	35	54	76	63	61	29	33	0	0	0	16	10	28	33	63	47	66	15	6	36	28	33	7	37	99	
16aa083c918be4a32081621f7852fb5d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	
16d6a67946dc483e44eafd9012c05b0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	
